round,accuracy,fl
2,0.719500005,141.3693234
3,0.749499977,141.6996168
4,0.766900003,140.9265908
5,0.781099975,142.1524175
6,0.797800004,140.9813213
7,0.808300018,140.38795
8,0.818000019,140.7450469
9,0.824500024,139.6880996
10,0.830799997,140.5345744
11,0.834399998,143.2167466
,0.793080002,141.1701687
