round,accuracy,fl
2,0.670400023,125.2121874
3,0.709100008,125.0809582
4,0.734600008,123.3909528
5,0.75150001,125.3854519
6,0.762899995,123.698828
7,0.770900011,126.0980598
8,0.778500021,124.2051486
9,0.783800006,126.2783151
10,0.793200016,122.2320865
11,0.800999999,125.5971808
,0.75559001,124.7179169
