round,accuracy,fl
2,0.719500005,138.7485124
3,0.75,137.0277439
4,0.768299997,139.1694388
5,0.779999971,138.745797
6,0.798900008,137.2594568
7,0.808499992,138.4754425
8,0.818300009,137.9428216
9,0.824699998,139.76434
10,0.83069998,137.9881543
11,0.835399985,139.7266079
,0.793429995,138.4848315
