round,accuracy,fl
2,0.855499983,1236.081392
3,0.912999988,1242.469548
4,0.935299993,1172.731754
5,0.944299996,1176.518486
6,0.950699985,1179.18448
7,0.953999996,1108.443063
8,0.956399977,1116.062606
9,0.955900013,1112.425276
10,0.954900026,1046.407026
11,0.95389998,1048.257389
,0.937389994,1143.858102
