round,accuracy,fl
2,0.719500005,143.1404283
3,0.74970001,140.9226508
4,0.767099977,138.1955664
5,0.780200005,139.6087059
6,0.797500014,140.3417608
7,0.808200002,141.1046889
8,0.817700028,140.2500857
9,0.824299991,140.5331147
10,0.830900013,144.8159001
11,0.835099995,142.2383901
,0.793020004,141.1151292
