round,accuracy,fl
2,0.853200018,2331.510019
3,0.916199982,2327.957809
4,0.936500013,2341.493225
5,0.948800027,2335.107146
6,0.955900013,2340.84076
7,0.960500002,2333.910196
8,0.96359998,2330.805959
9,0.966300011,2331.422444
10,0.969200015,2348.537247
11,0.970499992,2323.155426
,0.944070005,2334.474023
