round,accuracy,fl
2,0.195874304,256.5282568
3,0.196911499,255.1602137
4,0.372310996,248.0555824
5,0.52977103,246.8608453
6,0.623809159,247.3296224
7,0.678626299,232.2531518
8,0.707283318,228.6849813
9,0.730562389,225.2855411
10,0.743700087,214.8631835
11,0.761562705,212.066101
,0.554041179,236.7087479
