round,accuracy,fl
2,0.195874304,762.9472948
3,0.476413637,761.2981801
4,0.68846035,718.5652767
5,0.756299913,724.3061417
6,0.790258169,716.2651473
7,0.807967126,672.7372909
8,0.816110969,675.1808007
9,0.824600518,680.3349159
10,0.831054091,634.5538942
11,0.834396124,631.522068
,0.70214352,697.771101
