round,accuracy,fl
2,0.885800004,141.9395253
3,0.940500021,140.9236192
4,0.953199983,139.891294
5,0.961099982,141.7381843
6,0.966099977,142.8649417
7,0.970399976,140.7228939
8,0.973800004,138.8891779
9,0.975199997,141.6267556
10,0.977500021,140.8998104
11,0.979099989,143.02684
,0.958269995,141.2523042
