round,accuracy,fl
2,0.885800004,141.1251297
3,0.940400004,140.028358
4,0.952799976,138.114817
5,0.961300015,140.5599722
6,0.965600014,140.0030484
7,0.970300019,137.858002
8,0.973699987,141.4329193
9,0.975000024,138.9232049
10,0.977599978,137.8150884
11,0.978799999,142.4469242
,0.958130002,139.8307464
