round,accuracy,fl
2,0.242300004,138.4065211
3,0.278400004,141.6701999
4,0.33829999,147.0390098
5,0.362500012,146.2840657
6,0.377200007,146.4781567
7,0.389499992,144.0185443
8,0.405000001,140.4886361
9,0.414700001,150.0386757
10,0.420700014,141.939963
11,0.4296,143.6299326
,0.365820003,143.9993705
