round,accuracy,fl
2,0.719500005,869.803218
3,0.75,860.2847076
4,0.767400026,869.048721
5,0.779999971,864.2794354
6,0.797800004,880.8677679
7,0.808000028,867.384388
8,0.816799998,869.2045433
9,0.825500011,863.9139414
10,0.831099987,872.4638943
11,0.834900022,873.4892956
,0.793100005,869.0739913
