round,accuracy,fl
2,0.2764,163.0835433
3,0.354799986,164.8680038
4,0.388099998,163.7954773
5,0.414900005,163.631824
6,0.430099994,164.1416402
7,0.445600003,164.9982236
8,0.453900009,165.4365155
9,0.465700001,168.4058043
10,0.474900007,166.7386359
11,0.4833,166.0847275
,0.41877,165.1184395
