round,accuracy,fl
2,0.670400023,128.0481164
3,0.708700001,125.7538995
4,0.733900011,125.2096164
5,0.751399994,126.7819913
6,0.761600018,127.9621872
7,0.771099985,124.3203176
8,0.77700001,126.2020445
9,0.784099996,123.4228326
10,0.793299973,124.0557537
11,0.800800025,128.5567811
,0.755230004,126.031354
