round,accuracy,fl
2,0.195874304,233.9039783
3,0.480178237,235.298034
4,0.687154293,235.7709158
5,0.750460982,236.9230416
6,0.787415504,236.53215
7,0.806545794,235.7109453
8,0.817993224,236.5453264
9,0.825099885,239.284349
10,0.830862045,234.9450419
11,0.835779071,236.2309376
,0.701736334,236.114472
