round,accuracy,fl
2,0.850600004,120.6024194
3,0.906099975,123.1887502
4,0.926599979,121.0240006
5,0.935800016,121.0277655
6,0.943099976,118.9652895
7,0.946500003,121.8294737
8,0.948400021,127.582806
9,0.948400021,123.3592232
10,0.948000014,124.902574
11,0.946099997,122.5952906
,0.929960001,122.5077593
