round,accuracy,fl
2,0.679199994,1236.343786
3,0.716700017,1237.361076
4,0.73360002,1170.571475
5,0.744700015,1168.309346
6,0.749899983,1173.175047
7,0.751100004,1115.264241
8,0.754400015,1109.226622
9,0.753899992,1110.502121
10,0.75150001,1045.964854
11,0.749899983,1055.843455
,0.738490003,1142.256202
