round,accuracy,fl
2,0.195874304,239.8038148
3,0.47783497,241.3603468
4,0.6855793,238.4594058
5,0.750115216,237.8671415
6,0.787607551,238.8654972
7,0.80666101,236.502715
8,0.817455411,236.9426784
9,0.825484037,238.1055128
10,0.831246138,237.430143
11,0.836201608,237.8256128
,0.701405954,238.3162868
