round,accuracy,fl
2,0.2764,2450.048651
3,0.354499996,2459.082124
4,0.388300002,2442.692613
5,0.413599998,2460.750935
6,0.430500001,2442.961063
7,0.445199996,2445.740728
8,0.45449999,2450.046882
9,0.465299994,2453.506913
10,0.474999994,2450.586465
11,0.483999997,2455.63315
,0.418729997,2451.104952
