round,accuracy,fl
2,0.885800004,136.8323951
3,0.940500021,137.483934
4,0.953199983,138.6390491
5,0.961000025,137.6793618
6,0.965900004,137.3077992
7,0.970399976,137.3902239
8,0.973500013,138.8682192
9,0.975000024,138.2548875
10,0.977400005,135.5263939
11,0.978699982,139.2173192
,0.958140004,137.7199583
