round,accuracy,fl
2,0.195874304,274.7449944
3,0.196527347,266.0250186
4,0.366087884,271.635838
5,0.534918547,270.8394957
6,0.625576198,266.849301
7,0.681622624,268.616035
8,0.720728338,258.6134229
9,0.746696353,269.7225991
10,0.76536572,261.1665234
11,0.780270457,264.2025318
,0.561366777,267.241576
